23322	1	4	4	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	3
23400	1	4	4	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1
23403	1	7	5	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	4
23405	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23410	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23411	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2
23413	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23422	1	4	4	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	5
23425	0	7	5	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	999
23444	1	5	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	5
23501	1	5	2	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	5
23505	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23506	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23510	1	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	2
23515	0	5	2	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	2
23518	1	8	5	1	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	2
23519	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23520	1	5	2	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	3
23524	1	4	4	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	4
23525	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23527	0	4	4	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1
23528	1	4	4	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	4
23529	1	4	4	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	3
23600	1	8	5	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	999	2
23604	0	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
23617	0	4	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	999
23623	1	8	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5
23700	1	5	2	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	4
23709	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23714	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
23725	0	4	4	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1
23741	0	4	4	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1
23748	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23753	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
23802	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
23803	1	5	2	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	3
23811	1	4	4	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	3
23815	1	6	5	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	4
23828	1	2	2	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	4
23831	1	7	5	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	2
24020	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24104	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24112	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24315	0	3	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1
24405	1	4	4	1	0	1	1	1	0	1	0	999	0	1	1	1	1	1	1	1
24413	0	4	4	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1
24417	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24418	1	5	2	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1
24425	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24426	1	8	5	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	5
24807	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24902	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
24906	0	4	4	0	0	1	1	1	0	0	1	1	999	0	0	0	1	1	1	2
24921	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
26015	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26016	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26017	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26021	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26023	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26024	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26025	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26028	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26029	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26031	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26033	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26034	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26048	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26049	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26104	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26105	0	5	2	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26113	0	4	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3
26116	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26124	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26201	0	4	4	0	0	0	0	1	999	0	0	1	1	1	0	0	1	1	0	2
26202	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26204	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26211	0	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
26224	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26229	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26301	1	4	4	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
26304	1	8	5	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
26306	0	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
26307	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26308	1	3	3	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1
26309	0	5	2	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	3
26401	1	8	5	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	3
26402	1	5	2	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	4
26403	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26406	1	7	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2
26407	1	4	4	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1
26410	0	4	4	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	5
26411	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26412	1	8	5	0	0	1	1	1	1	0	1	0	0	0	0	999	1	1	1	4
26413	1	7	5	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	3
26414	1	2	2	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	3
26417	1	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4
26420	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26603	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26605	1	4	4	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5
26614	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26615	1	4	4	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1
26616	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26617	1	4	4	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	2
26618	1	999	5	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	5
26619	0	4	4	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	3
26622	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26627	0	4	4	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	2
26630	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26631	1	6	5	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	3
26633	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26636	999	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
26637	0	4	4	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	2
26638	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
26639	1	7	5	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	2
26643	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26655	1	4	4	0	0	1	1	0	0	1	0	999	0	0	0	0	0	0	1	1
26656	0	5	2	0	0	0	0	999	0	0	0	0	1	0	1	1	1	0	1	1
26657	999	4	4	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	999
26660	1	3	3	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	5
26665	0	4	4	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2
26667	0	4	4	1	0	0	0	0	999	0	0	0	0	0	0	0	0	0	1	999
26672	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26674	1	4	4	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	3
26679	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26683	0	2	2	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	4
26689	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26704	1	4	4	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1
26706	0	3	3	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	2
26709	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26714	1	4	4	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	3
26720	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26722	1	4	4	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1
26725	0	3	3	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	2
26729	1	2	2	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	2
26730	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26733	1	7	5	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
26734	1	4	4	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	2
26737	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	2
26738	0	2	2	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	2
26741	1	7	5	1	0	0	0	1	0	0	1	999	999	999	999	999	999	999	999	2
26745	1	4	4	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	4
26749	0	3	3	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	2
26765	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26776	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26782	0	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26804	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26806	1	4	4	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	3
26813	0	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26814	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26822	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26903	1	4	4	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5
26904	1	4	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	3
26909	1	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26911	0	4	4	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1
26921	1	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2
26924	0	4	4	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4
26930	0	7	5	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3
26931	1	4	4	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	2
26932	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
26935	1	8	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1
26937	1	999	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26945	0	999	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26951	0	2	2	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	2
26952	1	5	2	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	2
26954	1	8	5	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0	3
26956	1	4	4	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	5
26957	1	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
26960	0	3	3	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	4
26962	0	3	3	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	2
26966	0	8	5	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	4
26984	1	999	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27105	1	3	3	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	2
27106	0	8	5	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	2
27107	0	4	4	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	2
27108	1	4	4	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2
27109	0	2	2	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	2
27114	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	3
27120	1	2	2	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	1	2
27122	1	2	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3
27127	1	3	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3
27130	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27131	0	999	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
27136	1	3	3	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	3
27148	0	4	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2
27149	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	4
